Listing_num,Address,Community,House_type,Listing_price,Sigma_estimate,Estimated_on,Sold_price,Bedroom,Washroom,Parking,Tax,Property_type,Maintenance,Building_age,Size,Basement,Utility_incl,Days_on_market,Rental_dom,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Amenities,Exposure,Municipality,Description
C4902062,Unit 608 - 55 East Liberty St,Niagara - Toronto,Condo Apt,"$699,900","$764,010",2020-09-16,"$700,000",2+1 Bedrooms,2 Bathrooms,1 Garage,"$2,843","Condo Apt, Apartment",$665/month,-,900-999 feet??,None,"water,heat",7 days,14 day(s),2020-09-08,2020-09-22,"$3,295",3.56%,East Liberty & Stachan,"Concierge, Exercise Room, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",Se,Toronto,"Vibrant Liberty Village Sunfilled E/S Exp. Large 2+1 Bedroom Corner Unit W/ Parking And Locker. Don't Miss Out- Super Opportunity To Own Fabulous Open Concept Unit With Great Functional Layout. Split Bdrms Large 102 Sqft Balcony Movein Condition. 9 Ft Ceilings- Granite Counters. S/S Appliances. Super Building Amenities In Heart Of Liberty Village- Walk To Shops, Ttc, 24Hr Metro, Lake, Bistro & Lounge. Boutique, Drake Hotel Only Mins Away. Great Investment"
C4901442,Unit 602 - 18 Stafford St,Niagara - Toronto,Condo Apt,"$598,000","$640,845",2020-09-14,"$655,000",1+1 Bedrooms,1 Bathrooms,1 Garage,"$2,369","Condo Apt, Apartment",$485/month,16-30,700-799 feet??,None,"water,heat",7 days,14 day(s),2020-09-08,2020-09-16,"$2,300",2.86%,King And Strachan,"Bike Storage, Games Room, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",S,Toronto,"Bright And Beautiful In The Heart Of Trendy King West! 765 Sq Ft Of Living Space, This Chic 1-Bedroom Unit Has Hardwood Floors, A Separate Den (Perfect For A Home Office), Plenty Of Storage Space Including A Spacious Walk-In Closet, Ensuite Laundry, Sunny South-Facing Windows, A Large Kitchen With A Breakfast Bar, And An Open Concept Living/Dining Rm That Walks Out To A Private Balcony. Steps Away From Transit, Shops, Parks, Restaurants, Cafes And Lake"
W4901197,59 Branstone Rd,Caledonia-Fairbank - Toronto,Detached,"$599,999","$562,309",2020-09-09,"$651,000",1 Bedrooms,1 Bathrooms,0 Garage,"$2,273","Detached, Bungalow",,100+,700-1100 feet??,"Full, Unfinished",,7 days,18 day(s),2020-09-08,2020-09-16,"$1,512",2.66%,Eglinton Ave W & Dufferin,,E,Toronto,"This Spacious 1 Bedroom Bungalow Near Eglinton West & Dufferin Is A Perfect Starter Home! Mature Perennial Gardens & Vast Backyard Make This Home A Perfect Condo Alternative. Conveniently Located Near Ttc, Grocery Stores, Shops, Restaurants, Parks, Great Schools And More! Don't Miss Out, Opportunities Like This Are Rare! Builders Are Welcome Too."
C4901066,Unit 324 - 1 Shaw St,Niagara - Toronto,Condo Apt,"$579,900","$630,286",2020-09-16,"$572,500",1+1 Bedrooms,1 Bathrooms,0 Garage,"$2,210","Condo Apt, Apartment",$386/month,-,600-699 feet??,None,"water,heat",7 days,14 day(s),2020-09-08,2020-09-22,"$2,161",2.87%,King & Shaw,"Concierge, Exercise Room, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",W,Toronto,"A Sophisticated 1+Den In Classic Dna1. Exposed Concrete 9Ft Ceilings, Open Layout, S/S Appliances With Gas Range And Breakfast Island Exudes Loft Living On King West At Its Best. Enjoy Late Summer Sunsets In Your Balcony, Bbq With Your Friends. Escort Them To The Roof Top Terrace For Breathtaking 360? Views Of The City. Ttc/Starbucks/City Market At Your Doorstep And Minutes From Bustling King West, Liberty Village, Lcbo, Restaurants, Shops, Cafes And More!"
C4899674,Unit 811 - 320 Richmond St E,Moss Park - Toronto,Condo Apt,"$625,000","$633,771",2020-09-17,"$620,000",1+1 Bedrooms,1 Bathrooms,1 Garage,"$2,363","Condo Apt, Apartment",$509/month,-,600-699 feet??,None,"water,heat",11 days,15 day(s),2020-09-04,2020-09-23,"$2,200",2.66%,Richmond And Sherbourne,"Concierge, Gym, Outdoor Pool, Rooftop Deck/Garden, Sauna, Visitor Parking",W,Toronto,"Priced To Sell, Come Get It Before It's Too Late! This One Bedroom Plus Den Features Open Concept And Floor To Ceiling Windows Facing West For Unparalleled Views Of Sunsets. Original Owners Since Completion That Have Taken Meticulous Care Of The Property. One Parking Space And Locker. Terrific Location - 96 Walk Score, 100 Rider Score, 98 Bike Score, Minutes To Downtown. Walk Or Bike To Work. Make Sure To Check Out The Virtual Tour!"
C4899555,Unit 1804 - 11 Charlotte St,Waterfront Communities C1 - Toronto,Condo Apt,"$589,000","$595,506",2020-09-10,"$580,000",1 Bedrooms,1 Bathrooms,0 Garage,"$1,889","Condo Apt, Apartment",$371/month,0-5,0-499 feet??,None,"water,heat",11 days,20 day(s),2020-09-04,2020-09-16,"$2,242",3.20%,King And Spadina,"Bbqs Allowed, Concierge, Exercise Room, Outdoor Pool, Party/Meeting Room",N,Toronto,"Fall In Love With This Spectacular, Light Filled, Stunningly Finished Condo. Perfect 1 Bedroom- No Wasted Space.9 Foot Ceilings, Floor To Ceiling Windows, Quartz Counters, Scavolini Kitchen Cabinetry, Spa-Like Bathroom And Huge Spacious Leisure Balcony!! 5 Minutes From The P.A.T.H. To The East And 3 Minutes To The West- Right In The Heart Of King West-Bars, Restaurants, Nightlife & King Streetcar. Enjoy The Rooftop Pool!!"
C4881608,Unit 622 - 955 Bay St,Bay Street Corridor - Toronto,Condo Apt,"$599,900","$637,638",2020-09-13,"$585,000",1+1 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$432/month,New,600-699 feet??,None,,25 days,22 day(s),2020-08-21,2020-09-16,"$1,997",2.72%,Bay/Wellesley,"Concierge, Gym, Media Room, Outdoor Pool, Party/Meeting Room, Security System",E,Toronto,"Location, Location, Location! Stunning Britt Condo On Sought After Bay Street. Walk Score 100! Steps To All Amenities: Subway, Ut, Bloor-Yorkville Shopping District, Queen's Park, Hospitals, Museum. Spacious Open Concept Living/Dinning Room, Modern Kitchen Features Designer's Choice Of Cabinets, Stainless Steel Appliances. Den Can Fit A Twin Size Bed."
C4880593,Unit Ph18 - 650 Queens Quay Quay W,Niagara - Toronto,Condo Apt,"$599,000","$664,485",2020-09-12,"$625,000",1+2 Bedrooms,1 Bathrooms,1 Garage,"$2,249","Condo Apt, Apartment",$613/month,-,700-799 feet??,None,"water,hydro,heat",25 days,14 day(s),2020-08-21,2020-09-17,"$2,050",2.11%,Bathurst/Queens Quay,,Sw,Toronto,"Penthouse Waterfront Living At Its Finest - Very Rare Offering! Versatile Spacious 1 Bdrm + 2 Den/Solarium W/ 9Ft Ceilings. Wonderfully Upgraded & Meticulously Maintained. Newly Renovated Bathroom, Hardwood Flrs, S/S Kit Appliances, Exposed Brick Wall, Marble Ctrs In Kit, Upgraded Light Fixtures. 2 Juliette Balconies To Soak In The Fabulous View Of Harbour & Lake! Oversized Lkr & 1 Pkg. Steps To Little Norway Park & Water. Maint Fee Includes Heat, Hydro, Wtr"
C4874803,Unit 1603 - 111 Elizabeth St,Bay Street Corridor - Toronto,Condo Apt,"$649,999","$671,406",2020-09-09,"$601,000",1+1 Bedrooms,1 Bathrooms,0 Garage,"$2,379","Condo Apt, Multi-Level",$421/month,-,600-699 feet??,,water,28 days,21 day(s),2020-08-18,2020-09-15,"$1,950",2.18%,Bay And Dundas,"Bbqs Allowed, Exercise Room, Games Room, Guest Suites, Gym, Indoor Pool",E,Toronto,"Live In The Center Of Downtown Toronto With Everything At Your Foot Step. Very Practical Layout With No Wasted Space And A Large Functional Den. Freshly Painted And Cleaned -- Move In Ready! The Condo Offers A Wide Range Of Amenities From 24 Hours Concierge, Indoor Pool, Gym, Party Room, Guest Suites And An Impressive Rooftop With A Beautiful View Of The City."
C4871586,Unit 1502 - 69 Lynn Williams St,Niagara - Toronto,Condo Apt,"$629,000","$629,764",2020-08-15,"$610,000",1 Bedrooms,1 Bathrooms,1 Garage,"$2,123","Condo Apt, Apartment",$477/month,10-Jun,600-699 feet??,None,"water,heat",32 days,15 day(s),2020-08-14,2020-09-15,"$2,135",2.65%,East Liberty And Strachen,"Exercise Room, Gym, Party/Meeting Room, Recreation Room, Visitor Parking",E,Toronto,"Lavish In Liberty! Spectacular East Facing Unit With Unobstructed City Skyline Views. Bright And Airy 1 Bed,1 Bath With 635 Sq Ft Of Living Space. Practical Open Concept Layout With Smooth 8Ft Ceilings & Stylish Finishes Throughout. Kitchen Feat. Custom Island/ Breakfast Bar, Generous Counter Space And Storage. Large Master Bedroom With Double Closet & Large Window Will Be Sure To Impress. Modern Bathroom Feat. Glass Door Shower, Upgraded Hardware & Shelving."
C4857225,Unit 3715 - 181 Dundas St E,Church-Yonge Corridor - Toronto,Condo Apt,"$580,000","$597,796",2020-08-31,"$542,000",1+1 Bedrooms,1 Bathrooms,0 Garage,"$1,845","Condo Apt, Apartment",$338/month,New,500-599 feet??,Unfinished,water,41 days,22 day(s),2020-08-05,2020-09-16,"$1,838",2.48%,Dundas & Jarvis,"Concierge, Guest Suites, Gym",N,Toronto,"High Floor,Very Good Layout Den Is Large Enough To Be A Small Bedroom With Sliding Doors Excellent Layout No Wasted Space. 1 Locker Included In Price $8,000 Value!!!"
C4839551,Unit 2504 - 99 Harbour Sq,Waterfront Communities C1 - Toronto,Condo Apt,"$729,900","$728,834",2020-09-09,"$680,000",1 Bedrooms,1 Bathrooms,1 Garage,"$2,367","Condo Apt, Apartment",$613/month,-,600-699 feet??,None,"water,hydro,heat",56 days,20 day(s),2020-07-21,2020-09-16,"$1,991",1.76%,York Street/Queens Quay,,Se,Toronto,"Breathtaking Unobstructed Se View Of Lake & Island. Very Rare One Bedroom In South Tower. Floor To Ceiling Windows, One Parking & One Locker. Fabulous Amenities! In-House Restaurant/Lounge W/ Room Service, Order Bkfst In Bed & Watch The Tall Ships Sale In. Beaches, Boats & Bike Downstairs Guest Suites, 24-Hr Concierge. Private Shuttle Around Dt. Walking Distance To Union Stn, Ttc, Up Express, Groceries, Scotiabank Arena, Rogers Center."
C4835471,Unit 911 - 270 Wellington St W,Waterfront Communities C1 - Toronto,Condo Apt,"$699,900","$721,751",2020-09-09,"$683,000",1+1 Bedrooms,2 Bathrooms,1 Garage,"$2,573","Condo Apt, Apartment",$697/month,-,700-799 feet??,None,"water,hydro,heat",60 days,20 day(s),2020-07-17,2020-09-16,"$2,876",3%,Wellington St. W/Blue Jays Way,"Concierge, Exercise Room, Gym, Indoor Pool, Rooftop Deck/Garden, Visitor Parking",S,Toronto,"Rarely Available At The Icon, Spectacular South Facing 1 Bdrm + Separate Den With Sliding Door & Closet (Like A 2nd Bdrm), 2 Full Baths, Approx.786 Sq. Ft. Upgraded Open Concept Kitchen (2019). Large Master Bdrm Fits A King-Size Bed.4 Pc. Ensuite, Excellent Amenities: Indoor Pool. Rooftop Terrace & Bbq, Gym, Cyber Lounge, 24-Hr. Conceirge, Visitor's Parking, Steps To Entertainment And Financial District, Subway & Shops, Walk Score 100, A Must See !!"
W4910348,Unit 717 - 38 Howard Park Ave,Roncesvalles - Toronto,Condo Apt,"$595,000","$613,793",2020-09-14,"$629,000",1 Bedrooms,1 Bathrooms,0 Garage,"$2,135","Condo Apt, Apartment",$360/month,0-5,500-599 feet??,None,water,0 days,13 day(s),2020-09-14,2020-09-15,"$1,954",2.63%,Roncesvalles And Howard Park,"Bbqs Allowed, Bike Storage, Exercise Room, Media Room, Party/Meeting Room, Visitor Parking",Sw,Toronto,"Welcome To The Coveted Howard Park In Roncesvalles Village. This Bright Unit Boasts A Uniquely Large & Private Terrace That Is Flooded With Southwest Light That Is Sure To Brighten Up Your Day & Cascade Into Your Open Concept Living Room. The 9Ft Ceilings Compliment The Layout, Illuminating The Spaciousness. A Plethora Of Intimate Coffee Shops, Restaurants & Family Owned Store Fronts Oozes Familiarity.?minutes From High Park, The Junction Go/Up Station."
C4909492,Unit 705 - 205 Wynford Dr,Flemingdon Park - Toronto,Condo Apt,"$689,900","$685,504",2020-09-15,"$685,000",2+1 Bedrooms,2 Bathrooms,1 Garage,"$2,145","Condo Apt, Apartment",$886/month,-,1200-1399 feet??,None,"water,hydro,heat",2 days,19 day(s),2020-09-12,2020-09-28,"$2,317",1.98%,Eglinton And Don Valley Pkwy,"Exercise Room, Indoor Pool, Sauna, Security Guard, Tennis Court, Visitor Parking",E,Toronto,"Must See This Beautifully Renovated, Spacious, 2+1 Bed, 2 Bath South/East Facing Corner Suite! Features Open-Concept Kitchen, Living, Dining & Solarium! Boasts Large, Gorgeous Quartz Island, Ss Appliances, New Floors, New Baths & More! Located In The Prestigious Palisades Building With Amenities Galore. Minutes To Hwys, Shops, Downtown, Parks, Restaurants"
W4906569,193 Boon Ave,Corso Italia-Davenport - Toronto,Freehold Townhouse,"$649,000","$730,096",2020-09-13,"$786,000",2+1 Bedrooms,2 Bathrooms,1 Garage,"$2,746","Freehold Townhouse, 2-Storey",,-,700-1100 feet??,Finished,,4 days,20 day(s),2020-09-10,2020-09-15,"$2,301",3.20%,St Clair + Dufferin,,E,Toronto,"First Timers + Condo Upsizers, This Corso Italia Condo-Alt Gem Could Be Your Jam! 2 Storey 2 Bed Rowhouse Boasts Warmth+Fantastic Open Layout. Updated Kitch W/ Walkout To Yard. 2nd Flr Mstr Bdrm W/ Ensuite Bath + 2nd Bdrm W/ Large West Facing Window. Renovated Bsmt W/ Radiant Flrs, New Bath + Space For Home Office Or 3rd Bdrm. Deep Fenced Backyard Offers Perfect Setting For Get Togethers+Relaxing, Bbq Your Heart Out W/ Direct Gas Line. And Rear Lane Parking!"
W4902641,27 Brownville Ave,Mount Dennis - Toronto,Detached,"$599,900","$653,649",2020-09-15,"$620,000",0 Bedrooms,0 Bathrooms,6 Garage,"$1,997","Detached, Bungalow",,-,1300 feet?? (SigmaEstimate??),Unfinished,,6 days,17 day(s),2020-09-08,2020-09-15,"$1,980",3.16%,Eglinton Ave W & Weston Rd,,E,Toronto,"Attention Builders! Demolition Permit In Place And 2018 Survey Available. Wide Lot With Private Drive. Very Quiet, Residential Street. Create Your Dream Home Just Steps From The High Anticipated Eglinton Lrt Line. Mt. Dennis Station Is Only A Five Minute Walk Away. Ride The Ttc, Lrt, Go Station, Up Express, And More! This Transit Hub Offers Quick Access Downtown, Airport, Yonge Street, Suburbs, Etc. Invest In Toronto's Future"
C4902337,Unit 514 - 109 Ossington Ave,Trinity-Bellwoods - Toronto,Condo Apt,"$649,999","$714,442",2020-09-12,"$771,555",1+1 Bedrooms,1 Bathrooms,1 Garage,"$3,058","Condo Apt, Loft",$618/month,-,700-799 feet??,None,"water,heat",6 days,14 day(s),2020-09-08,2020-09-18,"$2,635",2.79%,Ossington And Queen,"Bbqs Allowed, Bike Storage, Concierge, Party/Meeting Room, Security Guard, Visitor Parking",E,Toronto,"In The Heart Of Ossington! True Boutique Living With Breathtaking Views Of The City. Open Concept With Lots Of Room For Living And Entertaining. Modern And Luxurious Finishes. Built-In S/S Appliances. 10 Foot Floor To Ceiling Windows. Gas Stove And Gas-Line Bbq On Balcony. Steps To Trinity Bellwoods Park. Next Door To The Best Restaurants, Shops, Cafes And Boutiques In The City. Rarely Offered Building! Offers Monday Sept.14."
C4901262,Unit 121 - 40 Merchant Lane,Dufferin Grove - Toronto,Condo Townhouse,"$699,999","$727,778",2020-09-08,"$720,000",2+1 Bedrooms,2 Bathrooms,1 Garage,"$2,534","Condo Townhouse, 2-Storey",$439/month,16-30,1000-1199 feet??,None,water,6 days,8 day(s),2020-09-08,2020-09-15,"$3,357",4.34%,Bloor & Symington,"Bbqs Allowed, Bike Storage, Security System, Visitor Parking",Ns,Toronto,"Unbeatable Value Steps From The Subway And Up Express. This 2 Bed Plus Den Unit Features Two Spacious Levels Of Living Space, Lots Of Windows And A Functional Layout. Upgraded Hardwood Floors, Private Terrace, Spacious Living Room And A Large Den That Can Be A Home Office. Two Bedrooms, Great Natural Light And A Walk In Closet For The Principal Bedroom. Great Amenities For The Community Include A Playground, Dog Park And Bbq Area. Steps From Everything."
C4889425,Unit 2303 - 30 Nelson St,University - Toronto,Condo Apt,"$599,888","$650,586",2020-09-09,"$625,000",1 Bedrooms,1 Bathrooms,1 Garage,"$1,946","Condo Apt, Apartment",$372/month,-,0-499 feet??,None,heat,17 days,22 day(s),2020-08-28,2020-09-17,"$2,091",2.64%,University & Richmond St.,,E,Toronto,"Luxury Living @ Studio 2 By Aspen Ridge! Offering Spacious 1 Bedroom + 4 Pc Bath & 1 Parking Spot. Open Concept Layout. K,L & D. Floor To Ceiling Windows. Large Balcony. Great Location. Close To Osgoode & St. Andrews Subway, Shops, Restaurants, City Hall, Eaton Centre, Cn Tower.(2) Tv Brackets. Suite 490 Sq Ft+82 Sq Ft Balcony"
C4885383,Unit 810 E - 576 Front St,Waterfront Communities C1 - Toronto,Condo Apt,"$585,000","$578,268",2020-09-03,"$585,000",1 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$342/month,0-5,500-599 feet??,None,heat,20 days,19 day(s),2020-08-25,2020-09-16,"$1,869",2.96%,Bathurst & Front,"Concierge, Exercise Room, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",S,Toronto,"Exceptional Location Bright South Facing Luxury Upgraded 1 Bedroom Executive Suite In Toronto Business And Entertainment Districts. Spectacular New Minto West Bldg. Sunny Home W/Full Length Windows, Unobstructed View Of Lake And Cn Tower, Open Balcony, Top Of The Line Kitchen, Build-In Appliances, Large Walk-In Closet. Comes W Locker. Pet Friendly Bldng. Flexible Closing. Ideal For Business Executive Or Professionals."
C4849901,Unit 411 - 438 Richmond St W,Waterfront Communities C1 - Toronto,Condo Apt,"$699,999","$705,789",2020-09-10,"$652,500",1 Bedrooms,1 Bathrooms,1 Garage,"$2,378","Condo Apt, Apartment",$541/month,15-Nov,600-699 feet??,None,water,47 days,20 day(s),2020-07-29,2020-09-15,"$2,099",2.11%,Queen St W/Spadina,"Concierge, Exercise Room, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",E,Toronto,"Vibrant Queen West! Rare 1 Bedroom Unit In The Morgan. Spacious Layout, Boasting Updated Kitchen, Breakfast Bar & Full Size Appliances. Yes, There's Even Room To Work From Home! 9 Ft Exposed Concrete Ceilings & Large Windows Showcase Unobstructed Cn Tour & Skyline Views. Large Master W/ Custom Closets (For The Fashion Lovers) & Renovated Semi-Ensuite Bath W/ Super Sleek Designer Finishes. Experience The Best The City Has To Offer, Steps From Your Front Door."
C4825356,Unit 206E - 576 Front St W,Waterfront Communities C1 - Toronto,Condo Apt,"$636,500","$620,012",2020-09-09,"$620,000",1+1 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Multi-Level",$381/month,0-5,500-599 feet??,None,heat,66 days,20 day(s),2020-07-10,2020-09-17,"$2,150",3.19%,Bathurst/ Front,"Concierge, Gym, Outdoor Pool, Rooftop Deck/Garden, Visitor Parking",S,Toronto,"Hello King West Investors & First Time Buyers. A Fantastic Opportunity To Buy A 1+Den With Locker In A Boutique Building. Bright, Lots Of Light, Great Layout, Large Den (Can Be Used As A 2nd Bedroom Or Office). Luxury Kitchen, Built In Apps, 11Ft Ceilings, W/I Closet, Private Balcony, South Views/ Cn Tower View. Amenities On The Same Floor - Large Gym. Outdoor Pool, 3 Outdoor Terraces. Great Investment Opportunity - Easy To Rent Out."
W4905707,Unit 205 - 369 Sorauren Ave,Roncesvalles - Toronto,Condo Apt,"$599,000","$686,384",2020-09-12,"$775,000",1+1 Bedrooms,1 Bathrooms,0 Garage,"$2,657","Condo Apt, Loft",$460/month,15-Nov,600-699 feet??,None,"water,heat",3 days,13 day(s),2020-09-10,2020-09-14,"$2,306",2.69%,Sorauren And Dundas St. W,"Bike Storage, Gym, Party/Meeting Room, Rooftop Deck/Garden, Security System, Visitor Parking",E,Toronto,"Authentic Hard Loft In Trendy Roncesvalles! One Of The Most Coveted Buildings In The West End. All The Cool Industrial Details--Exposed Concrete/Ductwork, Open Concept Flrooplan, Sliding Doors, High 10Ft Ceilings, Built-In Closets, Wall-To-Wall Windows, Private East-Facing Balcony With A Gas Hookup, And A Modern Kitchen With S/S Appliances & Granite Counters. Very Family-Friendly Neighbourhood And Moments From Transit, Parks, Restaurants, And Schools."
C4901847,Unit 522 - 3 Market St,Waterfront Communities C8 - Toronto,Condo Apt,"$619,900","$624,682",2020-09-14,"$608,000",1+1 Bedrooms,1 Bathrooms,0 Garage,"$2,117","Condo Apt, Apartment",$366/month,10-Jun,500-599 feet??,None,"water,heat",5 days,17 day(s),2020-09-08,2020-09-16,"$2,124",2.85%,Front & Jarvis,"Bike Storage, Concierge, Guest Suites, Gym, Party/Meeting Room, Rooftop Deck/Garden",W,Toronto,"The Market Wharf Condos! Spacious One Bed + Den Suite, Lots Of Storage, 9 Foot Ceilings, Lots Of Natural Light. Superior Layout With Oversized Den Ideal For Work From Home. Updated Hardwood Floors, Quartz Countertops, Under Cabinet Lighting. A Walk Score Of 96, 1 Min. Walk To Historic St. Lawrence Market For Groceries, 2 Min. To Esplanade And Financial District, Restaurants And Shopping. Easy Access To The Gardiner And Dvp."
