Listing_num,Address,Community,House_type,Listing_price,Sigma_estimate,Estimated_on,Sold_price,Bedroom,Washroom,Parking,Tax,Property_type,Maintenance,Building_age,Size,Basement,Utility_incl,Date_on_market,Rental_dom,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Amenities,Exposure,Municipality,Description
C4916704,Unit 708 - 8 Dovercourt Rd,Little Portugal - Toronto,Condo Apt,"$ 599,900","$582,630",2020-09-23,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,579","Condo Apt, Apartment",$540/month,-,600-699 feet²,None,"water,heat",13 days,13 day(s),2020-09-17,2020-09-30,"$2,376",3.16%,Dovercourt And Queen St W,"Concierge, Exercise Room, Party/Meeting Room, Rooftop Deck/Garden",N,Toronto,"Meticulously Maintained 1+Den At Popular Art Condos. 664 Sqft (Builder's Plans), Open Concept Modern Living With Stylish Concrete Ceilings, Neutral Colours And Upgraded Finishes. Pre-Wired Rough-Ins For Cinema Style Movie Projector And Rear-Surround Speakers. Lifestyle Is At Your Door Step - Hip And Trendy Queen West Living Steps Away; Ttc Streetcar, Metro/Freshco, Drake Hotel, Boutiques And Cafes. Rare To Find - Parking And Locker Included!"
C4864469,Unit 323 - 68 Abell St,Little Portugal - Toronto,Condo Apt,"$ 549,000","$561,622",2020-08-10,,2 Bedrooms,1 Bathrooms,0 Garage,"$ 1,600","Condo Apt, Apartment",$378/month,0-5,500-599 feet²,None,"water,heat",52 days,14 day(s),2020-08-10,2020-08-10,"$2,347",3.73%,Queen & Dovercourt,"Concierge, Gym, Visitor Parking",W,Toronto,"Welcome To Epic On Triangle Park At Trendy West Queen West! This Functional 2 Br Unit Is The Perfect Option For Investors And End Users Alike. Move In Ready: Laminate Flooring Throughout .The Building Is Steps Away From Public Transit, Restaurants, Bars, Banks, Shops, Grocery Stores, Parks, Condo Offers 24/7 Concierge, Fitness Facilities, Party Room And Much More!"
C4926373,Unit 616 - 68 Abell St,Little Portugal - Toronto,Condo Apt,"$ 549,000","$579,290",2020-09-24,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,859","Condo Apt, Apartment",$487/month,-,500-599 feet²,None,"water,heat",8 days,13 day(s),2020-09-23,2020-09-24,"$2,217",3.1%,Queen / Abell,"Concierge, Exercise Room, Guest Suites, Party/Meeting Room, Rooftop Deck/Garden",Sw,Toronto,"Welcome To 68 Abell St., Well Kept 1+1 Condo, 1 Owned Parking, Locker On Same Floor. Modern Open Concept Combined Kitchen/Family Room W/Walkout To Balcony. Located At Trendy Queen St West, Close To Transit, Schools, Parks. Includes S/S Appliances, Elfs, Window Coverings."
C4860151,Unit 317 - 20 Gladstone Ave,Little Portugal - Toronto,Condo Apt,"$ 699,900","$700,538",2020-09-12,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 1,157","Condo Apt, Apartment",$575/month,-,700-799 feet²,None,"water,heat",56 days,13 day(s),2020-08-06,2020-09-11,"$2,572",3.1%,Queen St W And Dufferin,"Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",W,Toronto,"Fantastic Opportunity To Own An Investment Property At The Carnaby Condos In The Heart Of Popular Queen West! Spacious 2-Bdrm Unit, Parking, Locker. Income Generating With 1-Year Lease Signed To Begin Sept. Well Maintained, Clean Unit In Demand Area. Functional, Efficient, Easy-To-Furnish With No Wasted Space. Centrally Located, Next To 24-Hour Metro, Fresh Co, Drake Hotel, Shops, Dining And All The Experiences Of Queen West!"
C4931721,Unit 1038 - 68 Abell St,Little Portugal - Toronto,Condo Apt,"$ 622,500","$621,858",2020-09-29,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,015","Condo Apt, Apartment",$511/month,-,600-699 feet²,None,"water,heat",2 days,13 day(s),2020-09-29,2020-09-29,"$2,365",3.09%,Queen/Dovercourt,"Concierge, Games Room, Gym, Party/Meeting Room, Sauna, Visitor Parking",W,Toronto,"Wow! Corner Unit With Open View Right In The Heart Of Queen West! Full 2 Bed, 2 Bath Condo With Spacious Balcony. Both Bedrooms Fit Queen Beds. Includes Locker & Parking. Bright, Open View! Shows Like A Model Suite. Steps To Amazing Restaurants, Cafe's, Bars, Nightlife, Galleries And Ttc."
C4931906,Unit 602 - 150 Sudbury St,Little Portugal - Toronto,Condo Apt,"$ 529,900","$583,742",2020-09-30,,2 Bedrooms,1 Bathrooms,1 Garage,"$ 2,129","Condo Apt, Apartment",$464/month,-,600-699 feet²,None,"water,heat",1 days,13 day(s),2020-09-29,2020-09-30,"$2,192",3.02%,Queen & Dufferin,"Exercise Room, Guest Suites, Indoor Pool, Security System, Visitor Parking",S,Toronto,"Stylish Loft Living With Large Terrace! Best Functional Layout. 2 Br Plus Parking, 9 Foot Ceilings & 24 Hrs Streetcar. Stylish Interior Includes Scavolini Kitchen With Central Island, Polished Conc. Floors, Relish In The Boutiques, Nightlife & Eateries Of Queen West. Minutes To Downtown, Ideal For First Time Home Buyer Or Investor. Maintenance Fee Has Gone Up By $25 In The Past 5 Years"
C4916600,Unit 1520W - 36 Lisgar St,Little Portugal - Toronto,Condo Apt,"$ 549,900","$549,348",2020-09-24,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 1,901","Condo Apt, Apartment",$529/month,-,500-599 feet²,None,"water,heat",13 days,13 day(s),2020-09-17,2020-09-24,"$2,150",3.03%,Queen St W/Dovercourt,"Concierge, Guest Suites, Gym, Party/Meeting Room",Nw,Toronto,"Rarely Offered 2 Bedroom Corner Unit W/ Large Wrap Around Balcony! Stunning Unobstructed Park, City & Lake Views! Functional Open Concept Layout W/ Laminate Flrs Thru-Out, S/S Appliances, Granite Counter-Tops, Flr To Ceiling Windows Allow Lots Of Natural Light. Parking & Locker Included! Steps To Transit, Liberty Village, Shops & Dining! Perfect For Investors Or End Users! Plenty Of Room To Social Distance Outdoors With Friends Or Family On The Large Balcony"
C4923220,Unit 502 - 1169 Queen St W,Little Portugal - Toronto,Condo Apt,"$ 635,000","$652,974",2020-09-22,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,215","Condo Apt, Apartment",$506/month,-,600-699 feet²,None,"water,heat",9 days,13 day(s),2020-09-22,2020-09-22,"$2,424",3.02%,Queen W/Gladstone,"Concierge, Exercise Room, Guest Suites, Gym, Party/Meeting Room, Rooftop Deck/Garden",Se,Toronto,"Stunning Bohemian Embassy Condo Just Hit The Market In The Heart Of Queen West. This Beautiful Condo Features 1 Bedroom + Den, Perfect Space For Home Office! This Bright Condo Features Floor To Ceiling Windows, Open Concept Floor Plan, Engineered Hardwood Floors Throughout. The Kitchen Comes Equipped W/ Stainless Steel Appliances, Caesar Stone Counters & A Beautiful Centre Island For The Inspired Foodie! Cozy Balcony Perfect For Relaxing W/ A Great Book!"
C4886908,Unit 605 - 170 Sudbury St,Little Portugal - Toronto,Condo Apt,"$ 764,900","$788,259",2020-09-02,,2 Bedrooms,2 Bathrooms,0 Garage,"$ 2,288","Condo Apt, Loft",$536/month,6-10,700-799 feet²,None,"water,heat",35 days,13 day(s),2020-08-26,2020-09-02,"$2,975",3.26%,Queen St /Gladstone,"Exercise Room, Guest Suites, Party/Meeting Room, Visitor Parking",Nw,Toronto,"Thoughtfully Designed 2 Bed+2 Bath Loft Style Corner Condo At The Curve In Trendy Queen West! Light-Filled Floor To Ceilings Windows, Exposed Concrete Ceiling&Walls. Private Balcony. Upgraded Kitchen W/Quartz Countertops & Waterfall Island. Large Principal Bdrm W/4Pc.Ensuite Bosch W/D&Owned Locker.Pool/Gym&Guest Suites. Parking Rented/Transferable. Geo-Thermal Heat. Steps To Ttc, Access To Gardiner/Lakeshore! A Must See!"
C4903628,Unit 433 - 20 Minowan Miikan Lane,Little Portugal - Toronto,Condo Apt,"$ 524,900","$547,099",2020-09-09,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,565","Condo Apt, Apartment",$309/month,-,500-599 feet²,None,"water,heat",21 days,13 day(s),2020-09-09,2020-09-09,"$1,962",3.18%,Queen And Gladstone,"Concierge, Guest Suites, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",E,Toronto,"Calling All First-Time Buyers! Great Opportunity To Get Into The Market With This Rarely Offered Unit. Smart Layout Features An Open Living Area That's Great For Entertaining. Bedroom With Windows For Lots Of Light. Covered Balcony To Lounge On! + Walk To Some Of The Best Bars, Restaurants, Stores, Cafes And Parks In The City. Nearby 24 Hr Streetcar For A Quick Ride Into The Core. Won't Last. Get It Before It's Gone!"
C4929971,Unit Ph16W - 36 Lisgar St,Little Portugal - Toronto,Condo Apt,"$ 539,000","$589,628",2020-09-27,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 1,901","Condo Apt, Apartment",$482/month,-,500-599 feet²,None,"water,heat",4 days,13 day(s),2020-09-27,2020-09-27,"$2,150",2.91%,Queen St W/Dovercourt,"Concierge, Guest Suites, Gym, Party/Meeting Room",W,Toronto,"Rarely Offered 2 Bedroom Penthouse Unit With 9Ft Ceilings. Floor To Ceiling Windows Allow Lots Of Natural Sunlight. Beautiful City & Lake Views! Functional Open Concept Layout W/ Laminate Floors Thru-Out, S/S Appliances, Granite Counter-Tops, Parking Included! Steps To Transit, Liberty Village, Shops & Dining! Amenities Include Gym, Rooftop Deck & More!"
C4871692,Unit 730 - 68 Abell St,Little Portugal - Toronto,Condo Apt,"$ 649,000","$668,986",2020-08-14,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 1,935","Condo Apt, Apartment",$507/month,0-5,600-699 feet²,None,water,49 days,14 day(s),2020-08-13,2020-08-14,"$2,513",3.13%,Queen St/Dovercourt,"Concierge, Exercise Room, Games Room, Gym, Party/Meeting Room, Visitor Parking",N,Toronto,"Great Location, Epic On Triangle Park. Two Bedroom & Two Bath Layout * Split Bedroom, Open Concept, Modern Kitchen In The Heart Of Toronto's Art Culture Zone. Steps To Ttc, Restaurants, Shops, Cafe, Bar, Financial District, And Entertainment Districts."
C4873642,Unit 638 - 68 Abell St,Little Portugal - Toronto,Condo Apt,"$ 699,900","$679,703",2020-08-18,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,111","Condo Apt, Apartment",$495/month,6-10,600-699 feet²,None,"water,heat",45 days,14 day(s),2020-08-17,2020-08-18,"$2,513",3.08%,Queen St/Dufferin St,"Concierge, Exercise Room, Party/Meeting Room, Security Guard, Visitor Parking",N,Toronto,"Great 2 Bedroom Condo Unit. Located In The Heart Of Trendy Queen St W, At Epic On Triangle Park. Featuring 2 Beds, 2 Washrooms, 2 Balcony's With Unobstructed View, Open Concept, Functional Floor Plan, Modern Kitchen With S/S Appliances, Granite Counters, Ceramic Backsplash . Master Bed. Complete With W/Out To Private Balcony. 3 Piece Ensuite, Large Closet, Wide Plank Flooring Plank Thru-Out. 9Ft Ceilings. Vibrant Neighbourhood, 24 Hours Streetcar At Door"
C4924493,Unit 1008 - 150 Sudbury St,Little Portugal - Toronto,Condo Apt,"$ 599,000","$617,360",2020-09-23,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,291","Condo Apt, Apartment",$526/month,-,700-799 feet²,None,"water,heat",7 days,13 day(s),2020-09-23,2020-09-23,"$2,267",2.85%,Queen St. W & Gladstone Ave,"Guest Suites, Gym, Indoor Pool, Security Guard, Visitor Parking",E,Toronto,Opportunity Is Knocking Open The Door To This Amazing 770 Sq Foot 2 Bedroom Condo At The Intersection Of All Things Urban And Fabulous. Everything Anyone Could Want Within A Flip Flops Distance To Your New Enviable Home In The Clouds. Two Bedrooms Two Bathrooms Great Closets Chefs Kitchen Parking & Locker Oh My!! Act Right Now Condo Goodness At This Price Per Sq Ft Can't Last!! Walk Bike Or Drive Just Hurry!!!
C4928616,Unit 524 - 20 Minowan Miikan Lane,Little Portugal - Toronto,Condo Apt,"$ 649,000","$672,193",2020-09-25,,2 Bedrooms,1 Bathrooms,1 Garage,"$ 2,075","Condo Apt, Apartment",$444/month,0-5,600-699 feet²,None,"water,heat",6 days,13 day(s),2020-09-25,2020-09-25,"$2,294",2.85%,Queen St W / Gladstone Ave,"Concierge, Exercise Room, Guest Suites, Rooftop Deck/Garden, Visitor Parking",E,Toronto,"In The Heart Of West Queen West! Amazing Location! East Facing Open Concept Layout Features: 9 Ft Exposed Concrete Ceiling, Beautiful Harwood Flooring, Modern High-End Finishes, Kitchen With Quartz Countertop, Backsplash And Island, 2 W/I Closets, Cozy Balcony, Stunning Amenities Include Full Gym, Yoga Studio, 24/7 Concierge, Bbq Terrace Lounge, Underground Connection To Metro + Starbucks."
C4834622,Unit 603 - 150 Sudbury St,Little Portugal - Toronto,Condo Apt,"$ 579,900","$607,107",2020-07-17,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,912","Condo Apt, Loft",$385/month,6-10,600-699 feet²,None,"water,heat",76 days,15 day(s),2020-07-17,2020-07-17,"$2,150",3%,Queen/Dovercourt,"Exercise Room, Indoor Pool, Party/Meeting Room, Security System",W,Toronto,"Welcome To The Westside Lofts!Steps From Queen West This Loft Features 9Ft Ceilings, Exposed Pipes, Sundrenched Living Space W/ South Western Exposure Terrace. An Entertainers Dream! Upgraded Scavolini Kitchen, Granite Counters, Full Size S/S Appliances & Bamboo Floors. Very Efficient Floorplan With Tons Of Closet Space. Custom Window Coverings. Ensuite Laundry & Owned Parking! Check Out The 3D Tour And Floorplans."
C4933283,Unit 431 - 20 Minowan Miikan Lane,Little Portugal - Toronto,Condo Apt,"$ 675,000","$740,026",2020-09-30,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,351","Condo Apt, Apartment",$484/month,0-5,700-799 feet²,None,"water,heat",0 days,13 day(s),2020-09-30,2020-09-30,"$2,490",2.79%,Queen St W / Gladstone Ave,"Concierge, Guest Suites, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",E,Toronto,"Urban, Loft-Style, Living On Trendy Queen West! This Split Bedroom Layout At Carnaby Row, Features 2 Full Bedrooms + 2 Full Washrooms (Over 720 Sq Ft + Balcony), *3Pc Master Ensuite* *Engineered Hardwood* *9Ft Ceilings* *Floor To Ceiling Windows* *Caesarstone Countertops* *Balcony* *Courtyard View* *Built-In Kitchen Appliances* And *Owned Parking Spot*! Check It Out Today! **Furnishings Are Virtually Staged**"
C4918142,Unit 917 - 20 Minowan Miikan Lane,Little Portugal - Toronto,Condo Apt,"$ 699,000","$744,963",2020-09-19,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,019","Condo Apt, Apartment",$506/month,0-5,700-799 feet²,None,"water,heat",12 days,13 day(s),2020-09-18,2020-09-30,"$2,554",2.88%,Queen St W / Gladstone Ave,"Concierge, Guest Suites, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",W,Toronto,"Welcome To The Carnaby Lofts. Spacious 2 Bedroom 2 Bath 727Sf With Parking & Locker. 9 Ft Ceilings, Upgraded Walnut Flooring, Clear West View, Modern High End Kitchen, Built-In Appliances, Connected To Metro Supermarket, Fresco Across The Street. Only Location In Toronto With 2 Supermarkets Within 1Min Walk, Ttc At Door, Streetcar And Bus, Best Hipster Area Dubbed World's 2nd Coolest Area By Vogue Magazine."
C4906093,Unit 1213 - 150 Sudbury St,Little Portugal - Toronto,Condo Apt,"$ 529,998","$565,596",2020-09-10,,1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,931","Condo Apt, Apartment",$419/month,-,600-699 feet²,None,"water,heat",20 days,13 day(s),2020-09-10,2020-09-10,"$1,995",2.85%,Dufferin St And Queen St W,"Exercise Room, Guest Suites, Indoor Pool, Party/Meeting Room, Security System, Visitor Parking",S,Toronto,"Welcome To This Beautiful Open Concept Westside Gallery Loft In The Heart Of Toronto's Art District. Freshly Painted With Brand New Laminate Flooring. 1 Bdrm Plus Den(Like Second Bedroom) Condo With 9Ft Ceilings. 1 Bath Including A Separate Tub And Shower With Access From Bedroom And Den. Exposed Piping And Authentic Concrete Throughout For The Full Loft Feel. Steps To 24Hr Ttc, Liberty Village, King St W, Waterfront And More."
C4904784,Unit 431 - 20 Minowan Miikan Lane,Little Portugal - Toronto,Condo Apt,"$ 715,000","$757,803",2020-09-21,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,351","Condo Apt, Apartment",$484/month,0-5,700-799 feet²,None,"water,heat",21 days,13 day(s),2020-09-09,2020-09-30,"$2,554",2.82%,Queen St W / Gladstone Ave,"Concierge, Guest Suites, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",E,Toronto,"Urban, Loft-Style, Living On Trendy Queen West! This Split Bedroom Layout At Carnaby Row, Features 2 Full Bedrooms + 2 Full Washrooms (Over 720 Sq Ft + Balcony), *3Pc Master Ensuite* *Engineered Hardwood* *9Ft Ceilings* *Floor To Ceiling Windows* *Caesarstone Countertops* *Balcony* *Courtyard View* *Built-In Kitchen Appliances* And *Owned Parking Spot*! Check It Out Today! Floorplan Is Available Inquire With Listing Agent. **Furnishings Are Virtually Staged**"
C4906740,Unit 310 - 20 Minowan Miikan Lane,Little Portugal - Toronto,Condo Apt,"$ 645,000","$687,925",2020-09-11,,2 Bedrooms,1 Bathrooms,1 Garage,"$ 2,177","Condo Apt, Apartment",$435/month,0-5,600-699 feet²,None,"water,heat",21 days,13 day(s),2020-09-10,2020-09-10,"$2,300",2.79%,Queen St W / Gladstone Ave,"Concierge, Guest Suites, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",W,Toronto,"Urban, Loft-Style, Living On Trendy Queen West! This Split 2-Bedroom Layout At ""The Carnaby"", Features Lots Of Space, With A Cozy Outdoor Balcony Space. Also, *Engineered Hardwood* *9Ft Ceilings* *Floor To Ceiling Windows* *Caesarstone Countertops* **Walk-In Closets For Both Bedrooms* *Built-In Kitchen Appliances* And *Owned Parking Spot* *Modern Gym Facilities* *Party Room With Bbq Patio Area! All At Great Value! Check It Out Today! Pls See 3D Virtual Tour!"
C4821088,Unit 304 - 20 Gladstone Ave,Little Portugal - Toronto,Condo Apt,"$ 715,900","$748,991",2020-09-29,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,345","Condo Apt, Apartment",$575/month,0-5,700-799 feet²,None,"water,heat",86 days,13 day(s),2020-07-07,2020-09-28,"$2,491",2.61%,Queen/Dufferin,"Concierge, Guest Suites, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",W,Toronto,"Welcome To Urban & Loft Style 7 Storey Boutique Building. Spacious 2 Bedroom Unit In Trendy Queen West Neighbourhood. 9 Ft Ceilings, Steps Away From Great Restaurants, Bars & Shops, Convenient Access To Queen Street's 24 Hr Streetcar. Metro & Fresco Supermarkets Next Door. Very Exclusive Building. Newly Painted."
C4930324,Unit 1612 - 20 Minowan Miikan Lane,Little Portugal - Toronto,Condo Apt,"$ 775,000","$785,998",2020-09-28,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,423","Condo Apt, Apartment",$487/month,0-5,700-799 feet²,None,"water,heat",3 days,13 day(s),2020-09-28,2020-09-28,"$2,490",2.61%,Queen And Gladstone,,Nw,Toronto,"Amazingly Located In The Trendy District Of Queen Street West, 2Br + 2 Full Wr On The 16th Flr. Breathtaking Scenic View. Luxurious Upgrades Incl Custom Island, Flr To Ceiling Windows W/100% Sunlight, 9Ft Ceilings, Quartz Countertops, Cust Cabinet Undermount Sinks, B/I Appliances.Luxurious Amenities Complete W/ Upscale 24Hrs Concierge Services, Party Rm, Roof Top Lounge, Billiards, Media, Guest Suites, Visitor Parking"
C4903333,Unit 1516E - 36 Lisgar St,Little Portugal - Toronto,Condo Apt,"$ 499,000","$542,660",2020-09-23,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,697","Condo Apt, Apartment",$463/month,0-5,500-599 feet²,None,"water,heat",22 days,13 day(s),2020-09-09,2020-09-23,"$1,850",2.61%,Queen W & Dovercourt,"Concierge, Exercise Room, Guest Suites, Gym, Party/Meeting Room",E,Toronto,"Welcome To Queen West 1 Bed + Den Indoor Parking & Locker Included, In Suite Washer/Dryer, Floor To Ceiling Windows, Open Concept Kitchen, Granite Counter Top, Amenities Incl. Gym, 24/7 Concierge, Guest Suites, Event Spaces, Steps To 24/7 Ttc Easy Commute To Bay St, Yonge, Uoft, Ryerson And George Brown. Minutes To All Shops, Trinity Bellwoods, Ossington, Liberty Village, Parkdale, And King West"
C4870713,Unit 1802 - 150 Sudbury St,Little Portugal - Toronto,Condo Apt,"$ 629,900","$635,874",2020-09-30,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,141","Condo Apt, Apartment",$465/month,6-10,600-699 feet²,None,"water,heat",48 days,13 day(s),2020-08-14,2020-09-29,"$2,060",2.53%,Queen West/Dovercourt/Sudbury,"Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",Nw,Toronto,"This One Is Special! Bright And Spacious Premium Corner Unit With Amazing Panoramic City & Lake Views! Watch The Sunset From Your Balcony. Wrap Around Floor To Ceiling Windows. Stylish Kitchen With Granite Counters, Subway Tile Backsplash. Beautiful Living Space And Spacious Bedroom With Room For A King Size Bed. Large Window And Double Closet. Upgraded Light Fixtures, Custom Blinds And Closet Doors, Wood Floors. Beautiful Natural Light And Spectacular Views!"
