Listing_num,Address,Community,House_type,Listing_price,Sigma_estimate,Estimated_on,Sold_price,Bedroom,Washroom,Parking,Tax,Property_type,Maintenance,Building_age,Size,Basement,Utility_incl,Days_on_market,Rental_dom,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Amenities,Exposure,Municipality,Description
W4905707,Unit 205 - 369 Sorauren Ave,Roncesvalles - Toronto,Condo Apt,599000.0,686384.0,2020-09-12,775000.0,1+1,1,0,2657.0,"Condo Apt, Loft",460.0,15-Nov,600-699 feet??,,"water,heat",3,13.0,2020-09-10,2020-09-14,2306.0,2.69,Sorauren & Dundas St. W,"Bike Storage, Gym, Party/Meeting Room, Rooftop Deck/Garden, Security System, Visitor Parking",E,Toronto,"Authentic Hard Loft In Trendy Roncesvalles! One Of The Most Coveted Buildings In The West End. All The Cool Industrial Details--Exposed Concrete/Ductwork, Open Concept Flrooplan, Sliding Doors, High 10Ft Ceilings, Built-In Closets, Wall-To-Wall Windows, Private East-Facing Balcony With A Gas Hookup, And A Modern Kitchen With S/S Appliances & Granite Counters. Very Family-Friendly Neighbourhood And Moments From Transit, Parks, Restaurants, And Schools."
C4901847,Unit 522 - 3 Market St,Waterfront Communities C8 - Toronto,Condo Apt,619900.0,624682.0,2020-09-14,608000.0,1+1,1,0,2117.0,"Condo Apt, Apartment",366.0,10-Jun,500-599 feet??,,"water,heat",5,17.0,2020-09-08,2020-09-16,2124.0,2.85,Front & Jarvis,"Bike Storage, Concierge, Guest Suites, Gym, Party/Meeting Room, Rooftop Deck/Garden",W,Toronto,"The Market Wharf Condos! Spacious One Bed + Den Suite, Lots Of Storage, 9 Foot Ceilings, Lots Of Natural Light. Superior Layout With Oversized Den Ideal For Work From Home. Updated Hardwood Floors, Quartz Countertops, Under Cabinet Lighting. A Walk Score Of 96, 1 Min. Walk To Historic St. Lawrence Market For Groceries, 2 Min. To Esplanade And Financial District, Restaurants And Shopping. Easy Access To The Gardiner And Dvp."
C4886131,Unit 3208 - 120 Homewood Ave,North St. James Town - Toronto,Condo Apt,599900.0,614461.0,2020-09-04,670000.0,1+1,1,1,2413.0,"Condo Apt, Multi-Level",438.0,15-Nov,600-699 feet??,Other,,18,20.0,2020-08-26,2020-09-15,2200.0,2.81,Wellseley & Sherbourne,"Concierge, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Security Guard",S,Toronto,"Welcome To The Popular, ""The Verve"". Open Concept Layout With 9' Ceilings & Incredible South Facing Views, Creating A Wow Factor As Seen In The Photos. Won't Disappoint. Great Den Used As An Office/Bedroom; Amenities Near Walking Distance, Transit Outside Your Front Door."
C4878617,Unit 1201 - 33 University Ave,Bay Street Corridor - Toronto,Condo Apt,688000.0,711785.0,2020-08-28,695000.0,1+1,2,1,2725.0,"Condo Apt, Apartment",671.0,,900-999 feet??,,"water,hydro,heat",24,21.0,2020-08-20,2020-09-14,3409.0,3.9,University & Wellington,"Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Security Guard, Visitor Parking",SE,Toronto,"Arguably One Of The Best Deals In The City At Nearly 1000 Sqft With Parking Included! Professionally Decorated By A Designer & Boasting A Spacious & Functional Layout W/ Hardwood Throughout. Open Concept Modern Kitchen W/ S/S Appliances, Oversized Granite Island & B/I Wine Fridge. Large Master Suite W/ 4-Piece Ensuite Featuring Marble Shower & Jacuzzi Tub. Utilities Included!"
E4942973,"819 Craven Rd, Toronto - Greenwood-Coxwell",Greenwood-Coxwell - Toronto,Semi-Detached,629000.0,691149.0,2020-10-14,749000.0,2,1,0,2507.0,"Semi-Detached, 2-Storey",,,900-999,,,8,11.0,2020-10-06,2020-10-14,2576.0,3.74,Gerrard & Coxwell,,W,Toronto,"Stylishly Renovated From Top-To-Bottom You Will Love This Sweet Starter Home In One Of The Most Vibrant Neighbourhoods In Toronto's East End. This Place Has All The Bells & Whistles- Including Hardwood Floor Throughout, Heated Floors In The Porch & Bathroom, Cooks Kitchen With Stainless Steel Appliances & Plenty Of Space On Bright Quartz Counter Tops & Breakfast Bar. Tons Of Outdoor Space With Lovely Back Patio & Walk-Out From Master Bedroom."
C4923157,Unit 2901 - 2181 Yonge St E,Mount Pleasant West - Toronto,Condo Apt,599800.0,630140.0,2020-10-15,602000.0,1,1,1,2620.0,"Condo Apt, Apartment",492.0,,600-699,,heat,22,17.0,2020-09-22,2020-10-14,1990.0,2.35,Yonge & Eglinton,"Concierge, Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Sauna",SE,Toronto,"Experience Gorgeous Se Views From This Delightful 1 Bedroom, 1 Bathroom Condo At The Heart Of Vibrant Yonge/Eglinton. Perfect Midtown Location Steps To Best Shops, Restaurants & Ttc Subway. Functional ""Zero Waste"" Floor Plan Features 667 Sf In Total Of Bright Elegant Living Space, Floor To Ceiling Windows, Enjoy A Cocktail On Your Open Balcony Or Countless Great Restaurants And Bars In The Vibrant Yonge And Eg Area. It Has Well Appointed Gym And Indoor Pool."
C4918914,Unit 2201 - 1 Scott St,Waterfront Communities C8 - Toronto,Condo Apt,699000.0,663994.0,2020-10-14,645000.0,1,1,0,2465.0,"Condo Apt, Apartment",379.0,,600-699,,"water,heat",26,19.0,2020-09-18,2020-10-14,2000.0,2.36,Yonge & Front,"Concierge, Exercise Room, Games Room, Guest Suites, Outdoor Pool, Party/Meeting Room",E,Toronto,"When Viewing This Property On Realtor.Ca Please Click On The 'Multimedia' Link Below For More Property Info. Fantastic Views, Designer Finishes, A Custom Built In Storage And Work Unit That Is Completely Unique, This Is A Stellar Property In A Great Downtown Location. The Unit Has Unobstructed, East Exposure."
C4918433,Unit 1610 - 65 East Liberty St,Niagara - Toronto,Condo Apt,649000.0,636359.0,2020-10-14,610000.0,1+1,1,1,2093.0,"Condo Apt, Apartment",406.0,6-10,600-699,,"water,heat",27,14.0,2020-09-17,2020-10-14,2077.0,2.64,East Liberty & Strachan,"Bbqs Allowed, Concierge, Guest Suites, Gym, Indoor Pool",W,Toronto,"Welcome To 65 East Liberty. A World In Itself With The Amenities To Prove It. From Its Indoor Pool, Sauna And Gym, To A Yoga Studio, Billiards Room And Bowling Alley - This Building Has It All. And If You Decide To Venture Out, You're Only Steps Away From The Best Of King West Retail And Dining, And Just A Few Blocks From Trinity Bellwoods And Everything That Makes The Lakeshore Great, Which Btw Includes Sunsets From Your West-Facing View Over Lake Ontario."
C4905550,Unit 3201 - 8 Park Rd,Rosedale-Moore Park - Toronto,Condo Apt,699900.0,658333.0,2020-10-14,620000.0,2,2,0,2717.0,"Condo Apt, Apartment",655.0,16-30,700-799,,"water,hydro,heat",34,21.0,2020-09-10,2020-10-14,3129.0,3.52,Yonge & Bloor,"Concierge, Gym, Media Room, Party/Meeting Room, Security Guard",W,Toronto,"Great Opportunity To Own A Thoughtfully Laid Out 2 Bedroom, 2 Bathroom Condo In The Heart Of Downtown! High-End Laminate Hardwood Throughout, Open Concept Main Living Space With Full Sized Kitchen And Breakfast Bar. Large Master With Ensuite Bathroom, And Flex Second Bedroom With Murphy Bed, Easily Converts To Functional Work-From-Home Office. Enjoy Every Convenience Toronto Has To Offer At One Of The City's Most Sought After Intersections."
C4894306,Unit 2419 - 1001 Bay St,Bay Street Corridor - Toronto,Condo Apt,638800.0,674190.0,2020-10-14,650000.0,1+1,1,0,2230.0,"Condo Apt, Apartment",501.0,,700-799,,,43,21.0,2020-09-01,2020-10-14,2051.0,2.25,Bay & Wellesley,"Concierge, Exercise Room, Guest Suites, Indoor Pool, Party/Meeting Room, Sauna",NW,Toronto,"Spectacular Open Concept Suite, Over $20K In Upgrades In 2019 Include Appl's & Furnace (2019), Hdwd Flrs & Prof Designer Painted Suite W/Faux Finish. Unobstructed, Stunning Sunset Views. N/W & S/W Exposures. Steps To Yorkville,U.Of T.,Subway, Theatres & Restaurants. Lots Of Visitor Parking"
E4945471,11 Eastdale Ave,Crescent Town - Toronto,Detached,699900.0,758069.0,2020-10-14,808000.0,2+1,2,0,2555.0,"Detached, Bungalow",,,900-999,"Finished, Full",,6,9.0,2020-10-07,2020-10-13,1909.0,2.58,Danforth & Main,,E,Toronto,"Absolutely Stunning & Fully Renovated With Modern Finishes Walking Distance To Danforth & Main Ttc. Be Amazed The Moment You Walk In With Hardwood Floors Throughout Feat. 2+1Br & 2Full Baths + Huge Loft. Gorgeous 2-Tone Kitchen With Quartz Counters & New Appliances. Full Height Underpinned Basement W/Additional Br + Full Bath, Rec/Play Room & Laundry. Long Private Driveway. Awesome Location Close To Danforth Village."
C4945288,Unit 10 - 350 Gerrard St E,Cabbagetown-South St. James Town - Toronto,Condo Townhouse,699900.0,718868.0,2020-10-14,746000.0,2,2,1,2717.0,"Condo Townhouse, 2-Storey",885.0,,1200-1399,"Finished, Full","water,hydro",6,17.0,2020-10-07,2020-10-14,2530.0,2.16,Gerrard & Parliament,,W,Toronto,"Over 1530Sf Of Total Living Space + 460Sf Of Private Patio Oasis In Dynamic Historic Cabbagetown! A Rare Opportunity At This Price Point. This Boutique Condo Is Bright And Spacious W/Three Floors Of Fabulous Living. Engineered Bamboo Flooring, Very Large Mstr Bdrm With A Skylight & Sitting Area, 2nd Skylight Adds Even More Natural Light, Wood Burning Fireplace, Nest Thermostat. 6 Visitor Parking Spots!! Steps To Shops, Transit, Parks. Click Virtual Tour!"
C4942114,Unit 12 - 98 Redpath Ave,Mount Pleasant East - Toronto,Condo Townhouse,699000.0,735127.0,2020-10-14,760000.0,2,2,1,3178.0,"Condo Townhouse, Stacked Townhse",664.0,,1000-1199,,water,7,20.0,2020-10-06,2020-10-14,2761.0,2.7,Yonge & Eglinton,"Bike Storage, Car Wash, Rooftop Deck/Garden, Security Guard, Visitor Parking",E,Toronto,"Stunning And Bright 2 Bedroom Townhouse In Prime Location Of Yonge And Eglinton. Steps Away From Restaurants, Coffee Shops, Gyms, Movie Theatre, Shops, Loblaws, Lcbo, And Subway Station. This Gorgeous Townhome Has A Private Rooftop Terrace, Terrace Flooring, Granite Counter Kit & Main Bath, New Glass Kit. Backsplash And Valance Lighting, New Pot Lights, Track Lighting."
C4919768,Unit 2902 - 28 Wellesley St E,Church-Yonge Corridor - Toronto,Condo Apt,699000.0,701252.0,2020-10-15,730000.0,2,1,0,2393.0,"Condo Apt, Apartment",477.0,0-5,600-699,,"water,heat",25,23.0,2020-09-18,2020-10-14,2516.0,2.98,Yonge & Wellesley,"Concierge, Exercise Room, Party/Meeting Room",SW,Toronto,"2 Yrs Old Stunning Corner 2 Bedroom Unit With Large Balcony* Bright & Spacious Practical Layout *9Ft Smooth Ceiling * Floor To Ceiling Windows * Beautiful South West City View* Lots Of Upgrades * Next To Ttc Subway, Universities, Yonge Street Shops & Restaurants And More..."
W4942865,16 Handel St,Rockcliffe-Smythe - Toronto,Detached,699000.0,804947.0,2020-10-15,775000.0,2+1,2,1,3286.0,"Detached, Bungalow",,,900-999,"Part Fin, Sep Entrance",,7,10.0,2020-10-06,2020-10-15,2541.0,3.41,St. Clair & Jane,,W,Toronto,"** Spacious Detached All Brick 2Bdrm Bungalow With Long Private Driveway & Garage, Separate Entrance To Partly Finished Basement W/ Apartment Potential. **Estate Sale** Quiet Neighborhood, Good Lot. 35 X 100 Ft, Virtual Pics Available, No Showings Due To Covid Concerns."
C4942097,Unit 1910 - 397 Front St,Waterfront Communities C1 - Toronto,Condo Apt,619000.0,626726.0,2020-10-15,612000.0,1+1,1,1,2213.0,"Condo Apt, Apartment",558.0,,700-799,,"water,hydro,heat",7,21.0,2020-10-06,2020-10-15,1943.0,2.07,Front & Spadina,"Concierge, Gym, Indoor Pool, Recreation Room, Sauna, Visitor Parking",SE,Toronto,"Prime Downtown Location, Luxury Condo ""Apex At City Place"", Clean 690 Sq Ft 1-Bedroom Plus Den, Meticulous Layout To Accommodate Convenient Life Style And Working From Home. Access To All Amenities, Steps To Rogers Centre, Union Station, Financial District, Restaurants, Shopping, Hwys. This Is An Excellent Opportunity For Young Professionals Or Investors! Building Amenities:24/7 Concierge, Meeting Room, Indoor Pool, Basketball Court, Gym, Rec Rm, Rooftop Dec"
C4912202,Unit 1118 - 85 Wood St,Church-Yonge Corridor - Toronto,Condo Apt,599000.0,624453.0,2020-10-14,618000.0,1+1,1,0,2415.0,"Condo Apt, Apartment",387.0,,500-599,,heat,29,23.0,2020-09-14,2020-10-14,1988.0,2.39,Church & Carlton,,S,Toronto,"Axis Condo,South Facing One Bedroom Plus Den Condo Located At Church/Carlton, 570 Sqft + 98 Sqft Balcony. Den With Sliding Door Can Be Used As 2nd Bedroom. Modern Kitchen With Integrated Appliances, Close To Everything, Steps To Loblaws, Walking Distance To Ryerson University, U Of T, Eaton Center, Minutes To College Subway Station. Free Internet Available!*6,500 Sq.Ft. Fitness Centre, Huge Outdoor Patio*"
C4910112,Unit 3312 - 1 Bloor St E,Church-Yonge Corridor - Toronto,Condo Apt,740000.0,714722.0,2020-10-14,699000.0,1+1,1,0,3364.0,"Condo Apt, Apartment",485.0,,600-699,,"water,heat",30,22.0,2020-09-13,2020-10-14,2265.0,2.23,Yonge & Bloor,"Concierge, Gym, Indoor Pool",N,Toronto,"Fantastic Opportunity, Priced To Sell! Spacious 1 Bedroom Plus Den, With Open Concept Kitchen/Dining/Living Room. Large Balcony With North Views As Far As The Eye Can See! High End Finishes Throughout. Floor To Ceiling Windows. Large Bedroom With Lots Of Closet Space. Modern Bathroom. Ensuite Laundry. Great Location With Shopping, Entertainment & Dining At Your Doorstep! Attention Landlord Investors - A Must See! Motivated Sellers!"
W4876389,Unit 615 - 75 Emmett Ave,Mount Dennis - Toronto,Condo Apt,585000.0,578679.0,2020-10-14,580000.0,3+1,2,1,1535.0,"Condo Apt, Apartment",989.0,,1200-1399,,"water,heat",55,16.0,2020-08-19,2020-10-14,2378.0,2.39,Eglinton & Emmett,"Exercise Room, Games Room, Indoor Pool, Sauna, Security Guard",S,Toronto,"Welcome To The Winston House Condos! This Spectacular 3+1 Unit Is Waiting For You! Unobstructed South Views, Just Stunning. Renovated, Bright, And Spacious Open Concept Living/Dining With Plenty Of Natural Light, Modern Kitchen W/Quartz Counter, Glass Backsplash, Stainless Steel Appliances & Breakfast That Sits 3! Master Ftrs W/I Closet W/4Pc Ensuite. Use Den As Extra Bedroom Or Office! Laminate Flooring Throughout, Large Balcony & Ensuite Laundry!"
C4928661,Unit 2502 - 33 University Ave,Bay Street Corridor - Toronto,Condo Apt,676700.0,675837.0,2020-10-15,676700.0,1+1,2,0,2267.0,"Condo Apt, Apartment",617.0,,800-899,,"water,hydro,heat",17,23.0,2020-09-25,2020-10-15,2500.0,2.74,University & Wellington,"Bike Storage, Concierge, Exercise Room, Rooftop Deck/Garden, Security Guard, Visitor Parking",SE,Toronto,"Spacious Home 880Sqft In The Heart Of The City Center. Entertainers Kitchen, Master Bedrm W/Ensuite Bathroom & Walk-In Closet, Large Den - Can Be Used As A Second Bedroom If Desired. Amenities Include: Rare 360 Rooftop Patio W/City Views Incl. Intimate View Of Cn Tower. Gym & Party Room. All Utilities Included In Maintenance Fees. Steps To Union Station, Harbourfront, Major Sporting Events & Concerts, Top To Restaurants & Bars, & Next To The Path."
C4894894,Unit 1310 - 37 Grosvenor St,Bay Street Corridor - Toronto,Condo Apt,699000.0,640386.0,2020-10-14,620000.0,1+1,1,1,2717.0,"Condo Apt, Apartment",484.0,,600-699,,"water,heat",40,23.0,2020-09-02,2020-10-14,2193.0,2.24,Bay & College,"Concierge, Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",S,Toronto,"Incredible Price Reduction!! South-Facing Bright & Airy 1 Bed+Den At Highly Coveted ""Murano"" At Bay/College. Most Practical And Well-Thought Out Floor Plan. Prime Parking!! Huge Den Can Easily Be Used As 2nd Bed. Large Sun-Filled Bedroom, Floor-To-Ceiling Windows And Oversized Balcony. Full Service Kitchen W/ S/S Appliances. Parking & Locker Included! Unbeatable Location: Walk To U Of T, Ryerson, Financial/Entertainment Districts, Hospitals, & More!!"
C4847582,Unit 805 - 501 Adelaide St W,Waterfront Communities C1 - Toronto,Condo Apt,675000.0,666337.0,2020-10-14,640000.0,1,1,0,,"Condo Apt, Apartment",577.0,New,600-699,,heat,75,20.0,2020-07-28,2020-10-13,1870.0,2.23,Portland-King West & Adelaid,"Concierge, Gym, Media Room, Party/Meeting Room, Recreation Room, Rooftop Deck/Garden",E,Toronto,"Live In A Brand New European Style Boutique Luxury Building W/ Only 130 Units The Heart Of King West. Rare Spacious L Shape Floor Plan W/ 9Ft Ceilings, Full Dining Room, Study & Terrace Overlooking Skyline. Stunning Scavolini Kitchen W/ B/I Fridge, Pantry, Full Height Cabinets, Quartz Counters, Undermount Lighting, Pot Lights, Dimmers, Engineered Hdwd Floors. Unmatched Amenities & Steps To Streetcar & Best Shops & Restaurants In The City On King & Queen."
W4947473,Unit 808 - 61 Heintzman St,Junction Area - Toronto,Condo Apt,599999.0,633186.0,2020-10-14,659000.0,2,1,1,2015.0,"Condo Apt, Apartment",387.0,,700-799,,water,1,12.0,2020-10-09,2020-10-13,2107.0,2.86,Keele St & Dundas St W,"Bike Storage, Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",N,Toronto,"A Lifestyle Awaits In The Coveted Jewel Of The Super Trendy Junction Area. Wake Up To A Clear, Unobstructed View Of The City Followed By A Medley Of Quaint Cafes At Your Doorstep. A Relaxing Walk Over To The Expansive High Park And Be Enveloped In Nature. Both Contemporary And Mom & Pop Restaurants Surround Your Next Home Which Has Been Lovingly Cared For By The Owner Evident By The Meticulous Decor And The Extensive Upgrades Throughout This Urban Retreat"
C4945256,Unit 1002 - 33 University Ave,Bay Street Corridor - Toronto,Condo Apt,699000.0,710168.0,2020-10-14,699000.0,1+1,2,1,2495.0,"Condo Apt, Apartment",654.0,,800-899,,"water,hydro,heat",3,23.0,2020-10-07,2020-10-13,2250.0,2.19,University & Wellington,"Concierge, Exercise Room, Rooftop Deck/Garden, Security System, Visitor Parking",SE,Toronto,"Large 1 Bedroom Plus Den & Parking At The Empire Plaza Residence. Recently Renovated Kitchen & Vanities. Large Open Concept, Den Off Of Living Room With S/E View Makes For A Great Work Space. Attractive Maintenance Fees & Great Location Within Walking Distance To All Amenities. Rooftop Patio With Excellent Views."
C4942755,(Address not available),Mount Pleasant West - Toronto,Condo Apt,699000.0,720266.0,2020-10-14,699000.0,1+1,2,1,2399.0,"Condo Apt, 2-Storey",590.0,,700-799,,"water,hydro,heat",4,17.0,2020-10-06,2020-10-13,2358.0,2.48,Yonge & Davisville,,S,Toronto,"Mad Love For Merton! Rarely Available South Facing Condo With Spectacular Unobstructed Tree Top Views! Enjoy The City Skyline As You Sip Your Morning Coffee On Your Spacious Balcony. Two Storey Open Concept Loft In A Quiet Boutique Building, Near Davisville Subway & Yonge St Shops And Overlooking The Picturesque Kay Gardner Beltline. Functional Space, Not An Inch Wasted. Loads Of Natural Light, Freshly Painted. Condo Fees Incl All Utilities! Bbq's Allowed!"
C4938999,"819 Craven Rd, Toronto - Greenwood-Coxwell",Church-Yonge Corridor - Toronto,Condo Townhouse,699999.0,735282.0,2020-10-14,741100.0,2,2,1,2765.0,"Condo Townhouse, 2-Storey",345.0,,800-899,,water,7,10.0,2020-10-03,2020-10-13,2635.0,3.22,Yonge  & Bloor,,N,Toronto,"Two Storey Condo At The Very Sough After The Mansion On Jarvis. Comes With Two Bedrooms, Spacious Open Concept Living/Dining Room. High Ceilings With Engineering Hardwood Floors. Granite Counter Top Kitchen With Stainless Steel Appliances. 2nd Floor Private Master Bedroom Has Lots Of Closet Space & En-Suite Bath. This Unit Has A Bbq Hookup At The Relaxing Terrace. Spacious Living With Low Maintenance Fee, Fantastic Location"
C4904342,Unit 2610 - 14 York St,Waterfront Communities C1 - Toronto,Condo Apt,579900.0,577110.0,2020-10-15,520000.0,1+1,1,0,2429.0,"Condo Apt, Apartment",377.0,0-5,500-599,,"water,heat",31,20.0,2020-09-09,2020-10-15,2550.0,3.67,York & Bremner,"Concierge, Exercise Room, Games Room, Gym, Indoor Pool, Visitor Parking",N,Toronto,"""Luxury Ice Condo"" 1 Bed+Den Located Next To Maple Leaf Sq, Air Canada Centre, Connects To Union Station, Go Transit, Financial District, Theater, Rogers Centre, Cn Tower, Cold Water Dip Pool, Swimming Pool, Hot Tub, Relaxing Lounge, Gym, 9Ft Ceilings."
C4933883,Unit 2305 - 3 Navy Wharf Crt,Waterfront Communities C1 - Toronto,Condo Apt,599900.0,621300.0,2020-10-14,598000.0,1+1,1,1,2189.0,"Condo Apt, Apartment",473.0,,600-699,,"water,hydro,heat",9,20.0,2020-09-30,2020-10-13,2089.0,2.49,Spadina & Bremner,,N,Toronto,"Welcome Home To One Of The Most Desirable Condos In The City Of Toronto; Harbour View Estates Iii. Located In The Heart Of Downtown Toronto, This Unit Sits On The 23rd Floor With Fantastic Views Of The City, Cn Tower, And Rogers Centre. Steps Away From Union Station, Restaurants, Nightlife, And Access To Over 30,000 Sqft Of State Of The Art Amenities In The Super Club!"
