Listing_num,Address,Community,House_type,Listing_price,Sigma_estimate,Estimated_on,Sold_price,Bedroom,Washroom,Parking,Tax,Property_type,Maintenance,Building_age,Size,Basement,Utility_incl,Date_on_market,Rental_dom,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Amenities,Exposure,Municipality,Description
C4931813,Unit 1007 - 333 Adelaide St E,Moss Park - Toronto,Condo Apt,"$ 899,000","$920,649",2020-09-29,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 3,190","Condo Apt, Loft",$582/month,-,1000-1199 feet²,None,water,13 days,15 day(s),2020-09-29,2020-09-29,"$3,060",2.72%,Adelaide / Sherbourne,"Concierge, Exercise Room, Party/Meeting Room, Sauna, Security System, Visitor Parking",Ew,Toronto,"Rare Offering At Mozo. ""Through Suite"" With Both East & West Exposure. This Loft Boasts High Ceilings With Exposed Concrete And Wide Plank Hardwood Throughout. Generous Bedrooms, Two Full Washrooms And Spacious Sun-Filled Terrace. Moments To Downtown, St Lawrence Market, Ttc, Shops And Restaurants. Parking Included."
C4934442,Unit 408 - 109 Front St E,Moss Park - Toronto,Condo Apt,"$ 567,000","$563,261",2020-10-10,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,811","Condo Apt, Apartment",$383/month,16-30,500-599 feet²,None,"water,hydro,heat",12 days,16 day(s),2020-09-30,2020-10-05,"$1,882",2.69%,Front St E & Jarvis,"Concierge, Exercise Room, Party/Meeting Room, Rooftop Deck/Garden, Sauna",Sw,Toronto,"Living Just Steps From The Historic St. Lawrence Market Is Quintessentially ""Toronto""! Buyers, This Is A Great Time To Buy And This Unit On A Desirable Low Floor Is Oh So Pretty! 408 Is Beautifully Renovated With Hardwood Floors, An Upgraded Kitchen With Quartz Waterfall Counters & Breakfast Bar And A Modernized Bathroom With A Custom Sink & Surround. Low Fees In A Top Building W/ A Quiet Courtyard View! Not To Mention The Perfect Office Space In The Bedroom!"
C4942758,Unit 613 - 109 Front St E,Moss Park - Toronto,Condo Apt,"$ 629,900","$652,759",2020-10-11,,2 Bedrooms,1 Bathrooms,1 Garage,"$ 2,315","Condo Apt, Apartment",$540/month,-,600-699 feet²,None,"water,hydro,heat",7 days,16 day(s),2020-10-06,2020-10-06,"$2,300",2.69%,Jarvis And Front,"Bike Storage, Concierge, Exercise Room, Party/Meeting Room, Rooftop Deck/Garden, Security System",Se,Toronto,"This Meticulously Designed Two-Bedroom Suite In The Highly Coveted New Times Square Is Conveniently Located In The Heart Of The St. Lawrence Market And Will Be Your Own Private Oasis Downtown! The Perfect Pied-A-Terre, This Efficient Layout Offers Bright & Functional Living & Dining Rooms. Expansive Kitchen With Convenient Breakfast Bar. Spacious Master Bedroom Retreat With Tranquil Courtyard Setting. Second Bedroom Ideal For Office, Nursery Or Guests."
C4882608,Unit 542 - 47 Lower River St,Moss Park - Toronto,Condo Apt,"$ 497,000","$510,860",2020-10-09,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,583","Condo Apt, Apartment",$246/month,-,0-499 feet²,None,,50 days,16 day(s),2020-08-24,2020-10-01,"$1,650",2.82%,King And Lower River,,W,Toronto,"One Bedroom Unit With Concrete Exposed Ceiling, Floor To Ceiling Windows,Balcony With Toronto Sight Lines, Engineered Hardwood Floor, Modern Designer Kitchen Features S/S Appliances. 23 Acres Of Public Parks Incl 19 Acres Don River Park & Trails. Walk To Distillery District, St. Lawrence Market And Many Amenities. Easy Access To Hwys, Easy Ttc Accessibility."
C4941469,Unit 506 - 320 Richmond St E,Moss Park - Toronto,Condo Apt,"$ 628,800","$655,975",2020-10-10,,1+1 Bedrooms,2 Bathrooms,1 Garage,"$ 2,327","Condo Apt, Apartment",$493/month,0-5,600-699 feet²,None,"water,heat",8 days,16 day(s),2020-10-05,2020-10-09,"$2,251",2.68%,Richmond/Sherbourne,"Concierge, Gym, Outdoor Pool, Rooftop Deck/Garden, Sauna",W,Toronto,"We Invite You To Compare The Value Of This Unit To Other Similar Units Currently Available: With Parking, 695 Sq Feet, Updated Designer Finishes, A Second Washroom And A Separate Den, Nothing Compares! Floor-To-Ceiling Windows, A Juliette Balcony That Brings The City Inside And Connects The Living And Sleeping Space To Historic Old Town Toronto. 1+1Brs, 2Wrs, High Ceilings, Prem Wndw Blinds And A Full Size Dining Area And Room For A Bar! We All Need A Drink!"
C4931624,Unit 205 - 230 King St E,Moss Park - Toronto,Condo Apt,"$ 649,900","$631,797",2020-09-29,,1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,973","Condo Apt, Apartment",$494/month,-,500-599 feet²,None,"water,hydro,heat",14 days,15 day(s),2020-09-28,2020-09-28,"$2,155",2.67%,King And Sherbourne,,S,Toronto,"Fully Renovated And Updated Open Concept Condo With Parking In King's Court,St. Lawrence Neighbourhood. Polished Concrete Ceilings Give A Bright Loft Feel As Do The Long Wall Of South Facing Windows. Quartz Counters And Backsplash, Undermount Sink, Custom Quartz Island. Spa Like Bathroom With Huge Glass Shower And Rainfall Shower Head, Setup For Steam Shower. New Textured Laminate Flooring, New Kitchen, Pot Lights Throughout! New Washer/Dryer"
C4929769,Unit 210 - 393 King St E,Moss Park - Toronto,Condo Apt,"$ 819,000","$844,648",2020-09-28,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,837","Condo Apt, Loft",$661/month,-,900-999 feet²,None,"water,heat",16 days,15 day(s),2020-09-26,2020-09-28,"$2,996",2.8%,King/Parliment,,Ns,Toronto,"Fantastic Two-Storey Suite At The Derby Lofts, Just Steps From The Historic Distillery District. Approximately 900Sf With Huge Windows, High Ceilings, North/South Exposure, Hardwood Floors, Open Plan Kitchen, Renovated Bathroom, Wood Burning Fireplace & Parking. Boutique, Well Managed Building. Stroll To St Lawrence Market, Corktown, Leslieville And The Downtown Core. Quick Access To The Highway & Ttc Streetcar On The Doorstep."
C4873304,Unit 1002 - 320 Richmond St E,Moss Park - Toronto,Condo Apt,"$ 525,000","$521,583",2020-08-17,,1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,655","Condo Apt, Apartment",$337/month,-,0-499 feet²,None,"water,heat",56 days,15 day(s),2020-08-17,2020-08-17,"$1,752",2.77%,Richmond And Sherbourne,,E,Toronto,"Don't Miss This Spectacular Opportunity To Get Into An Updated One-Bedroom Unit At ""The Modern"" Condominiums On Richmond. The Perfect Suite For A First-Time Homebuyer, Couple, Or Investor Providing A Superior Layout, Hardwood Flooring, Updated Cabinets, Juliette Balcony, One Parking Space, And An Unobstructed East-Facing View Allowing For An Abundance Of Natural Light."
C4922334,Unit 714 - 318 King St E,Moss Park - Toronto,Condo Apt,"$ 498,000","$532,549",2020-09-22,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,655","Condo Apt, Loft",$294/month,-,0-499 feet²,None,"water,heat",21 days,15 day(s),2020-09-21,2020-09-21,"$1,683",2.66%,King & Parliament,"Concierge, Guest Suites, Media Room, Party/Meeting Room, Security Guard",S,Toronto,"Welcome To The King East Lofts!! This Trendy Jr. One Bedroom Space Boasts An Ultra-Functional Layout In A Highly Sought After Neighbourhood. Top End Appliances, Floor To Ceiling Windows, And Modern Finishes Throughout. Enjoy The Southern City & Beautiful Lake View. Located In The Trendy King East Design District And Down The Street From Groceries, Restaurants, And The Streetcar Right At Your Doorstep!"
C4910474,Unit 1009 - 400 Adelaide St E,Moss Park - Toronto,Condo Apt,"$ 659,000","$669,915",2020-09-14,,1+1 Bedrooms,2 Bathrooms,0 Garage,"$ 2,033","Condo Apt, Apartment",$395/month,-,600-699 feet²,None,"water,heat",28 days,15 day(s),2020-09-14,2020-09-22,"$2,135",2.65%,Adelaide / Sherbourne,,W,Toronto,"Gorgeous One Plus Den At Ivory Condos On 400 Adelaide St. E With 2 Full Washrooms! Unobstructed West View. Large Den With A Door Can Be Used As 2nd Bedroom. Modern Stylish Kitchen With Stainless Steel Appliances. Laminate Flooring Throughout. Master Bedroom With 4 Pc. Ensuite, Walk-In Closet, And Access To Balcony! Close To George Brown College, St.Lawrence Market. Walking Distance To Subway Station, 24 Hrs Concierge."
C4933831,Unit 618 - 400 Adelaide St E,Moss Park - Toronto,Condo Apt,"$ 619,000","$620,686",2020-09-30,,1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,099","Condo Apt, Apartment",$407/month,0-5,600-699 feet²,None,"water,heat",14 days,15 day(s),2020-09-29,2020-09-30,"$2,036",2.65%,Sherbourne,"Concierge, Exercise Room, Party/Meeting Room, Rooftop Deck/Garden, Sauna, Visitor Parking",N,Toronto,":""Ivory"" By Plazacorp! Old Town Charm Meets Vibrant Modern Living. Quietly Located At End Of Hall - Private Balcony With Unobstructed View - Locker Included! Enjoy Downtown Lifestyle Walking To Fine Boutiques, Cafes, St. Lawrence Market, Distillery District, Union Station, Queen's Quay, Financial & Entertainment District, George Brown College & Ryerson University. Easy Access To D.V.P. & Gardiner Expressway. Freshly Painted, Low Maintenance Fees & Taxes!"
C4817751,Unit 405 - 116 George St,Moss Park - Toronto,Condo Apt,"$ 895,000","$903,996",2020-07-09,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,938","Condo Apt, Apartment",$623/month,-,800-899 feet²,None,water,101 days,16 day(s),2020-07-03,2020-07-09,"$3,050",2.72%,Adelaide And Jarvis,"Bike Storage, Concierge, Exercise Room, Gym, Party/Meeting Room, Rooftop Deck/Garden",E,Toronto,"Desirable ""Vu Living"" Building Close To St Lawrence Market And All Attractions Of Downtown Toronto.10 Ft. Ceilings,Huge Windows, 2 Bedrooms, Modern Kitchen, Artificial Fire Place, State Of The Art Facilities With Fitness Centre, Roof Top Terrace With Bbq, Security, One Parking And One Locker Are Included. Energy Efficiency Building."
C4863905,Unit 5608 - 181 Dundas St,Moss Park - Toronto,Condo Apt,"$ 499,000","$533,517",2020-10-11,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 3,405","Condo Apt, Apartment",$274/month,0-5,0-499 feet²,None,heat,63 days,16 day(s),2020-08-10,2020-10-07,"$1,867",2.76%,Jarvis & Dundas,,S,Toronto,"Spacious 1 Bedroom Grid Condos. Breathtaking South Lake View Located At Dundas & Jarvis. Large Open Concept Kitchen With Dining Area. Laminate Floor Throughout. Close To Ryerson University, George Brown College, Eaton Centre, Dundas Square, Financial District, Allen Gardens, Restaurants, And Theatres. Tts Stop Near Entrance. Modern Amenities. 24 Hr Concierge."
C4934118,Unit 609 - 320 Richmond St E,Moss Park - Toronto,Condo Apt,"$ 599,900","$612,911",2020-10-08,,1+1 Bedrooms,2 Bathrooms,0 Garage,"$ 2,177","Condo Apt, Apartment",$442/month,6-10,600-699 feet²,None,"water,heat",12 days,16 day(s),2020-09-30,2020-10-01,"$2,051",2.62%,Richmond St + Sherbourne St,"Car Wash, Concierge, Guest Suites, Gym, Party/Meeting Room, Rooftop Deck/Garden",W,Toronto,"Sunset View Of The City + Cn Tower * Den Large Enough For A Home Office Or 2nd Sleeping Quarters * En-Suite Bathroom In The Master Bedroom *8'10"" Ceilings * Parking + Locker Usually Available For Rent In The Building * Excellent Opportunity For 1st Timers, Investors, Downsizers * All Amenities Are Steps Away (Coffee Shops, Grocery Stores, Banks, Restaurants, Etc) * Building Amenities: Gym, Party Room, Study Room, Billiards, Guest Suite, Concierge."
C4930447,Unit 507 - 323 Richmond St E,Moss Park - Toronto,Condo Apt,"$ 659,000","$700,787",2020-10-12,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 2,822","Condo Apt, Apartment",$675/month,-,900-999 feet²,None,"water,hydro,heat",14 days,16 day(s),2020-09-28,2020-10-08,"$2,550",2.61%,Richmond And Sherbourne,,N,Toronto,"Commuter's Paradise At The Richmond, Spacious Open Concept Freshy Painted 2Br 1 Separated Den (2nd Bed), 2 Full Baths W/ 1 Parking And 1 Locker. All Inclusive Building With Tons Of Amenities Include Two-Level Gym, Rooftop Terrace W/Hot Tub And Bbq Area, Steps Away From George Brown College, St. Lawrence Market, Distillery District, King St, Queen St. Street Cars. Close To Everything You Need; Restaurants, Shopping And More, Near-Perfect Walkscore Of 98."
C4901841,Unit 1103 - 105 George St,Moss Park - Toronto,Condo Apt,"$ 578,000","$583,758",2020-09-22,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,045","Condo Apt, Multi-Level",$419/month,-,500-599 feet²,None,,34 days,15 day(s),2020-09-08,2020-09-22,"$1,941",2.61%,George St & Adelaide St,"Concierge, Guest Suites, Gym, Party/Meeting Room, Sauna, Visitor Parking",N,Toronto,"The Post House - Rare Unit With Open Design And Great Layout. Well Maintained Building In The Vibrant St. Lawrence Market Area. 543 Sq' Modified Floor Plan W/Large 120 Sq' Master Bedroom Fits King Size Bed. Over 9' Ceilings, Sunshade Roller Blinds Thruout,Laminate Flooring With 105 Sq' Balcony. Only 22 Stories. Walk To Public Transit, Lcbo, St. Lawrence Market, Grocery Stores, Restaurants, George Brown College, Distillery District & Public School Nearby."
"C4932621, 40027610",Unit 100 - 264 Seaton St,Moss Park - Toronto,Condo Apt,"$ 699,000","$704,818",2020-09-29,,2 Bedrooms,1 Bathrooms,0 Garage,"$ 1,685","Condo Apt, Loft",$298/month,2001,700-799 feet²,None,water,14 days,15 day(s),2020-09-29,2020-09-29,"$2,138",2.74%,Gerard & Sherbourne,"Bbqs Allowed, Rooftop Deck/Garden",E,Toronto,"Rarely Offered 10-Unit Historic Evening Telegram Lofts In Cabbagetown On Tree-Lined Street! Hard Loft-Ground Floor, 2Beds+Bonus Mezzanine Space W/4Pc Bath: 778Sf+173Sf Private Rooftop Terrace.Clever Layout And High-End Finishes Everywhere!14Ft Ceilings, Exposed Brick Walls, Sleek Stone Flrs, Quartz Cntrs, Master Bed W/Custom Walk-In Closet+Vanity, Versatile Lighting,Nest Thermostat, Smart Lock Door, Low Condo Fees+More! Easy/Cheap Permit Parking."
C4881440,Unit S1007 - 112 George St,Moss Park - Toronto,Condo Apt,"$ 777,500","$789,674",2020-08-24,,1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,885","Condo Apt, Apartment",$483/month,-,700-799 feet²,None,"water,heat",52 days,16 day(s),2020-08-21,2020-08-24,"$2,600",2.68%,Adelaide St E & Jarvis St,"Bike Storage, Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",Se,Toronto,"Award Winning 'Vu' Building Features Modern Designs With Top Of The Line Features And Finishes. This Well Laid Out 749 Sqft Offers An Open Concept Living Space While Still Giving You A Master Bedroom Which You Can Walk Around In As Well As A Walk-In Closet. With Both A Full Covered Balcony Plus 165 Sqft Terrace Off The Bedroom. Spacious Ensuite Laundry, Linen Closet, Pantry And Front Closet Offers Loads Of Storage. 1 Parking Space + Storage Unit"
C4942051,Unit 816 - 510 King St E,Moss Park - Toronto,Condo Apt,"$ 799,000","$816,564",2020-10-11,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 2,951","Condo Apt, Apartment",$601/month,6-10,800-899 feet²,None,"water,heat",6 days,16 day(s),2020-10-06,2020-10-06,"$2,816",2.71%,King St E & River,"Bbqs Allowed, Bike Storage, Concierge, Exercise Room, Party/Meeting Room, Recreation Room",S,Toronto,"Welcome To 510 King St East! The Hottest Boutique Condo In The Corktown/Distillery District. This 2 Bedroom, 2 Bath Penthouse Unit Features Polished Concrete Floors, Parking, Locker, Large Balcony, 10 Ft Ceilings And Spacious Layout, Enjoy The ""Suite Life"" With Concierge, Rec Room, Gym, Bike Storage, Party Room, An Amazing Rooftop Deck/Garden & Much More! Close To All Amenities And Transit!"
C4899201,Unit 326 - 460 Adelaide St E,Moss Park - Toronto,Condo Apt,"$ 629,900","$631,974",2020-10-10,,1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,294","Condo Apt, Apartment",$412/month,0-5,600-699 feet²,None,,38 days,16 day(s),2020-09-04,2020-10-10,"$2,034",2.55%,Adelaide/Ontario St,"Concierge, Exercise Room, Guest Suites, Party/Meeting Room, Rooftop Deck/Garden, Sauna",E,Toronto,"True Downtown Living! Located In Downtown Toronto East, A Walking & Transit Paradise, This 1 Bedroom Plus Den Fully Upgraded Suite Features 9' Ceilings, Engineered Hardwood Floors & Built In Appliances. Enjoy Being Minutes From Several Shopping And Dining Opportunities Along With The Bustling St. Lawrence Market. Building Amenities Incl. Fitness Studio, Sauna, Party Room, Boardroom & Outdoor Terrace."
C4939848,Unit 304 - 311 Richmond St E,Moss Park - Toronto,Condo Apt,"$ 499,000","$524,494",2020-10-10,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,855","Condo Apt, Apartment",$410/month,-,600-699 feet²,None,"water,heat",10 days,16 day(s),2020-10-02,2020-10-04,"$1,750",2.53%,Richmond St & Sherbourn,"Bike Storage, Exercise Room, Games Room, Rooftop Deck/Garden, Visitor Parking",N,Toronto,"Welcome To Imperial Square! Intimate 90 Unit Building Perfectly Located In The Heart Of The City. Walking Distance To Key Neighbourhoods Including St. Lawrence Market/Corktown/Distillery/Financial District. Over 600 Sq.Ft. (Plus Balcony); This One Bedroom Suite Has Outstanding Room Proportions & No Wasted Space. Wide Living Room, Bedroom/Foyer Walk-In Closets And A Kitchen With Tons Of Counter And Cabinet Space. This Beautiful Unit Won't Last!"
C4927862,Unit 623 - 109 Front St E,Moss Park - Toronto,Condo Apt,"$ 615,000","$622,076",2020-10-09,,1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,033","Condo Apt, Apartment",$429/month,-,600-699 feet²,None,"water,hydro,heat",18 days,16 day(s),2020-09-25,2020-10-02,"$2,000",2.53%,Front & Jarvis,,E,Toronto,"Prime St. Lawrence Market Area!New Times Square Condo, Bright One Bedroom Plus Den & 1 Locker. Large Den Can Be Convert To Guest Room. Open Concept Living & Juliette Balcony Overlooking Quiet Courtyard. Live In The Heart Of Toronto! Just Steps To Subway, Distillery District, Shops, Restaurants, Theatres, Harbourfront, Financial Hub And Much More! Beautiful Rooftop Terrace For Summer Bbqing & Sweeping Views Of The City Skyline & Lake."
C4921066,Unit 727 - 460 Adelaide St E,Moss Park - Toronto,Condo Apt,"$ 649,900","$699,908",2020-09-30,,1+2 Bedrooms,2 Bathrooms,0 Garage,"$ 2,462","Condo Apt, Apartment",$445/month,-,700-799 feet²,None,"water,heat",21 days,15 day(s),2020-09-21,2020-09-30,"$2,190",2.48%,Adelaide/Sherbourne,"Concierge, Exercise Room, Party/Meeting Room, Rooftop Deck/Garden",S,Toronto,"Axiom Condo By Greenpark. Luxurious 700Sf+Balcony,9 Ft Ceiling,Open Kitchen, Walk-Out To Large Balcony. Steps To Ttc, St.Lawrence Market,Don River Park,The Distillery District, Schools, Ryerson, George Brwn College, Shopping, Sugar Beach, Restaurants. Amenities: 24 Hrs Conc/Security,Guest Suites,Gym,Party/Meeting Rm, Rooftop Deck/Garden, Fitness Club With Saunas&Yoga Classes,Stunning Main Floor Lobby Lounge."
C4889067,Unit 1007 - 460 Adelaide St E,Moss Park - Toronto,Condo Apt,"$ 725,000","$741,391",2020-10-09,,2 Bedrooms,1 Bathrooms,1 Garage,"$ 2,630","Condo Apt, Apartment",$490/month,New,700-799 feet²,None,heat,45 days,16 day(s),2020-08-28,2020-10-06,"$2,345",2.48%,Adelaide & Sherborne,"Bike Storage, Concierge, Exercise Room, Guest Suites, Gym, Rooftop Deck/Garden",N,Toronto,"Luxurious Condo,(676 Sf + 107Sf Balcony),2 Bedroom Sun Filled Unit ,10 Ft Fl Ceiling, European Style Kitchen W/Quartz Counter & Glass Back Splash. Lrge Lr With W/O To Balcony W/Unobstructed Panoramic City View./ 24 Hr Concierge/ Security, Stunning Main Floor Lobby Lounge, Steps To St Lawrence Market T.T.C. Ryerson, George Brown College, Shopping, Historic Distillery District, Sugar Beach, Cafes/Diners + More Walk/Transit Score 99!"
C4942943,Unit 334 - 109 Front St E,Moss Park - Toronto,Condo Apt,"$ 569,900","$593,113",2020-10-11,,1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,297","Condo Apt, Apartment",$495/month,-,700-799 feet²,None,"water,hydro,heat",6 days,16 day(s),2020-10-06,2020-10-10,"$2,000",2.48%,Front St/Jarvis St,"Concierge, Exercise Room, Party/Meeting Room, Rooftop Deck/Garden, Sauna, Security Guard",W,Toronto,"Own Your Piece Of Downtown Sky In This One Of Kind Condo. In The Heart Of Toronto Next To The St. Lawrence Market, This Condo Includes 1 Bed + Den, Stainless Steel Appliances, And Boasts Iconic City Views. Master Includes Large Walk In Closet. A Must See!"
C4922191,Unit 503 - 32 Trolley Cres,Moss Park - Toronto,Condo Apt,"$ 498,786","$533,775",2020-09-29,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,601","Condo Apt, Apartment",$295/month,0-5,0-499 feet²,None,"water,heat",21 days,15 day(s),2020-09-21,2020-09-28,"$1,658",2.61%,King St / River St,Visitor Parking,Ne,Toronto,"Rivercity 2 Award Winning Building For Design Excellence. Open Concept Very Bright Condo With Unobstructed View Of The Dvp And Don River. Engineered Hardwood Floor, 9 Feet Ceilings, Quartz Countertop With Upgraded Backsplash. Walking Distance To Restaurants, Distillery District, St. Lawrence Market, Farmers Market, Public Transit At Doorstep To Downtown. Great Investment"
